10000 4655
4404 2109 1.000000000
4405 2060 1.000000000
4405 2109 1.000000000
4406 2061 1.000000000
4406 2110 1.000000000
4407 2061 1.000000000
4407 2110 1.000000000
4408 2062 1.000000000
4408 2111 1.000000000
4409 2062 1.000000000
4409 2111 1.000000000
4410 2063 1.000000000
4410 2112 1.000000000
4411 2063 1.000000000
4411 2112 1.000000000
4412 2064 1.000000000
4412 2113 1.000000000
4413 2064 1.000000000
4413 2113 1.000000000
4414 2065 1.000000000
4414 2114 1.000000000
4415 2065 1.000000000
4415 2114 1.000000000
4416 2066 1.000000000
4416 2115 1.000000000
4417 2066 1.000000000
4417 2115 1.000000000
4418 2067 1.000000000
4418 2116 1.000000000
4419 2067 1.000000000
4419 2116 1.000000000
4420 2068 1.000000000
4420 2117 1.000000000
4421 2068 1.000000000
4421 2117 1.000000000
4422 2069 1.000000000
4422 2118 1.000000000
4423 2069 1.000000000
4423 2118 1.000000000
4424 2070 1.000000000
4424 2119 1.000000000
4425 2070 1.000000000
4425 2119 1.000000000
4426 2071 1.000000000
4426 2120 1.000000000
4427 2071 1.000000000
4427 2120 1.000000000
4428 2072 1.000000000
4428 2121 1.000000000
4429 2072 1.000000000
4429 2121 1.000000000
4430 2073 1.000000000
4430 2122 1.000000000
4431 2073 1.000000000
4431 2122 1.000000000
4432 2074 1.000000000
4432 2123 1.000000000
4433 2074 1.000000000
4433 2123 1.000000000
4434 2075 1.000000000
4434 2124 1.000000000
4435 2075 1.000000000
4435 2124 1.000000000
4436 2076 1.000000000
4436 2125 1.000000000
4437 2076 1.000000000
4437 2125 1.000000000
4438 2077 1.000000000
4438 2126 1.000000000
4439 2077 1.000000000
4439 2126 1.000000000
4440 2078 1.000000000
4440 2127 1.000000000
4441 2078 1.000000000
4441 2127 1.000000000
4442 2079 1.000000000
4442 2128 1.000000000
4443 2079 1.000000000
4443 2128 1.000000000
4444 2080 1.000000000
4444 2129 1.000000000
4445 2080 1.000000000
4445 2129 1.000000000
4446 2081 1.000000000
4446 2130 1.000000000
4447 2081 1.000000000
4447 2130 1.000000000
4448 2082 1.000000000
4448 2131 1.000000000
4449 2082 1.000000000
4449 2131 1.000000000
4450 2083 1.000000000
4450 2132 1.000000000
4451 2083 1.000000000
4451 2132 1.000000000
4452 2084 1.000000000
4452 2133 1.000000000
4453 2084 1.000000000
4453 2133 1.000000000
4454 2085 1.000000000
4454 2134 1.000000000
4455 2085 1.000000000
4455 2134 1.000000000
4456 2086 1.000000000
4456 2135 1.000000000
4457 2086 1.000000000
4457 2135 1.000000000
4458 2087 1.000000000
4458 2136 1.000000000
4459 2087 1.000000000
4459 2136 1.000000000
4460 2088 1.000000000
4460 2137 1.000000000
4461 2088 1.000000000
4461 2137 1.000000000
4462 2089 1.000000000
4462 2138 1.000000000
4463 2089 1.000000000
4463 2138 1.000000000
4464 2090 1.000000000
4464 2139 1.000000000
4465 2090 1.000000000
4465 2139 1.000000000
4466 2091 1.000000000
4466 2140 1.000000000
4467 2091 1.000000000
4467 2140 1.000000000
4468 2092 1.000000000
4468 2141 1.000000000
4469 2092 1.000000000
4469 2141 1.000000000
4470 2093 1.000000000
4470 2142 1.000000000
4471 2093 1.000000000
4471 2142 1.000000000
4472 2094 1.000000000
4472 2143 1.000000000
4473 2094 1.000000000
4473 2143 1.000000000
4474 2095 1.000000000
4474 2144 1.000000000
4475 2095 1.000000000
4475 2144 1.000000000
4476 2096 1.000000000
4476 2145 1.000000000
4477 2096 1.000000000
4477 2145 1.000000000
4478 2097 1.000000000
4478 2146 1.000000000
4479 2097 1.000000000
4479 2146 1.000000000
4480 2098 1.000000000
4480 2147 1.000000000
4481 2098 1.000000000
4481 2147 1.000000000
4482 2099 1.000000000
4482 2148 1.000000000
4483 2099 1.000000000
4483 2148 1.000000000
4484 2100 1.000000000
4484 2149 1.000000000
4485 2100 1.000000000
4485 2149 1.000000000
4486 2101 1.000000000
4486 2150 1.000000000
4487 2101 1.000000000
4487 2150 1.000000000
4488 2102 1.000000000
4488 2151 1.000000000
4489 2102 1.000000000
4489 2151 1.000000000
4490 2103 1.000000000
4490 2152 1.000000000
4491 2103 1.000000000
4491 2152 1.000000000
4492 2104 1.000000000
4492 2153 1.000000000
4493 2104 1.000000000
4493 2153 1.000000000
4494 2105 1.000000000
4494 2154 1.000000000
4495 2105 1.000000000
4495 2154 1.000000000
4496 2106 1.000000000
4496 2155 1.000000000
4497 2106 1.000000000
4497 2155 1.000000000
4498 2107 1.000000000
4498 2156 1.000000000
4499 2107 1.000000000
4499 2156 1.000000000
4502 2108 1.000000000
4502 2157 1.000000000
4503 2108 1.000000000
4503 2157 1.000000000
4504 2109 1.000000000
4504 2158 1.000000000
4505 2109 1.000000000
4505 2158 1.000000000
4506 2110 1.000000000
4506 2159 1.000000000
4507 2110 1.000000000
4507 2159 1.000000000
4508 2111 1.000000000
4508 2160 1.000000000
4509 2111 1.000000000
4509 2160 1.000000000
4510 2112 1.000000000
4510 2161 1.000000000
4511 2112 1.000000000
4511 2161 1.000000000
4512 2113 1.000000000
4512 2162 1.000000000
4513 2113 1.000000000
4513 2162 1.000000000
4514 2114 1.000000000
4514 2163 1.000000000
4515 2114 1.000000000
4515 2163 1.000000000
4516 2115 1.000000000
4516 2164 1.000000000
4517 2115 1.000000000
4517 2164 1.000000000
4518 2116 1.000000000
4518 2165 1.000000000
4519 2116 1.000000000
4519 2165 1.000000000
4520 2117 1.000000000
4520 2166 1.000000000
4521 2117 1.000000000
4521 2166 1.000000000
4522 2118 1.000000000
4522 2167 1.000000000
4523 2118 1.000000000
4523 2167 1.000000000
4524 2119 1.000000000
4524 2168 1.000000000
4525 2119 1.000000000
4525 2168 1.000000000
4526 2120 1.000000000
4526 2169 1.000000000
4527 2120 1.000000000
4527 2169 1.000000000
4528 2121 1.000000000
4528 2170 1.000000000
4529 2121 1.000000000
4529 2170 1.000000000
4530 2122 1.000000000
4530 2171 1.000000000
4531 2122 1.000000000
4531 2171 1.000000000
4532 2123 1.000000000
4532 2172 1.000000000
4533 2123 1.000000000
4533 2172 1.000000000
4534 2124 1.000000000
4534 2173 1.000000000
4535 2124 1.000000000
4535 2173 1.000000000
4536 2125 1.000000000
4536 2174 1.000000000
4537 2125 1.000000000
4537 2174 1.000000000
4538 2126 1.000000000
4538 2175 1.000000000
4539 2126 1.000000000
4539 2175 1.000000000
4540 2127 1.000000000
4540 2176 1.000000000
4541 2127 1.000000000
4541 2176 1.000000000
4542 2128 1.000000000
4542 2177 1.000000000
4543 2128 1.000000000
4543 2177 1.000000000
4544 2129 1.000000000
4544 2178 1.000000000
4545 2129 1.000000000
4545 2178 1.000000000
4546 2130 1.000000000
4546 2179 1.000000000
4547 2130 1.000000000
4547 2179 1.000000000
4548 2131 1.000000000
4548 2180 1.000000000
4549 2131 1.000000000
4549 2180 1.000000000
4550 2132 1.000000000
4550 2181 1.000000000
4551 2132 1.000000000
4551 2181 1.000000000
4552 2133 1.000000000
4552 2182 1.000000000
4553 2133 1.000000000
4553 2182 1.000000000
4554 2134 1.000000000
4554 2183 1.000000000
4555 2134 1.000000000
4555 2183 1.000000000
4556 2135 1.000000000
4556 2184 1.000000000
4557 2135 1.000000000
4557 2184 1.000000000
4558 2136 1.000000000
4558 2185 1.000000000
4559 2136 1.000000000
4559 2185 1.000000000
4560 2137 1.000000000
4560 2186 1.000000000
4561 2137 1.000000000
4561 2186 1.000000000
4562 2138 1.000000000
4562 2187 1.000000000
4563 2138 1.000000000
4563 2187 1.000000000
4564 2139 1.000000000
4564 2188 1.000000000
4565 2139 1.000000000
4565 2188 1.000000000
4566 2140 1.000000000
4566 2189 1.000000000
4567 2140 1.000000000
4567 2189 1.000000000
4568 2141 1.000000000
4568 2190 1.000000000
4569 2141 1.000000000
4569 2190 1.000000000
4570 2142 1.000000000
4570 2191 1.000000000
4571 2142 1.000000000
4571 2191 1.000000000
4572 2143 1.000000000
4572 2192 1.000000000
4573 2143 1.000000000
4573 2192 1.000000000
4574 2144 1.000000000
4574 2193 1.000000000
4575 2144 1.000000000
4575 2193 1.000000000
4576 2145 1.000000000
4576 2194 1.000000000
4577 2145 1.000000000
4577 2194 1.000000000
4578 2146 1.000000000
4578 2195 1.000000000
4579 2146 1.000000000
4579 2195 1.000000000
4580 2147 1.000000000
4580 2196 1.000000000
4581 2147 1.000000000
4581 2196 1.000000000
4582 2148 1.000000000
4582 2197 1.000000000
4583 2148 1.000000000
4583 2197 1.000000000
4584 2149 1.000000000
4584 2198 1.000000000
4585 2149 1.000000000
4585 2198 1.000000000
4586 2150 1.000000000
4586 2199 1.000000000
4587 2150 1.000000000
4587 2199 1.000000000
4588 2151 1.000000000
4588 2200 1.000000000
4589 2151 1.000000000
4589 2200 1.000000000
4590 2152 1.000000000
4590 2201 1.000000000
4591 2152 1.000000000
4591 2201 1.000000000
4592 2153 1.000000000
4592 2202 1.000000000
4593 2153 1.000000000
4593 2202 1.000000000
4594 2154 1.000000000
4594 2203 1.000000000
4595 2154 1.000000000
4595 2203 1.000000000
4596 2155 1.000000000
4596 2204 1.000000000
4597 2155 1.000000000
4597 2204 1.000000000
4598 2156 1.000000000
4598 2205 1.000000000
4599 2156 1.000000000
4599 2205 1.000000000
4602 2157 1.000000000
4603 2157 1.000000000
4604 2158 1.000000000
4605 2158 1.000000000
4606 2159 1.000000000
4607 2159 1.000000000
4608 2160 1.000000000
4609 2160 1.000000000
4610 2161 1.000000000
4611 2161 1.000000000
4612 2162 1.000000000
4613 2162 1.000000000
4614 2163 1.000000000
4615 2163 1.000000000
4616 2164 1.000000000
4617 2164 1.000000000
4618 2165 1.000000000
4619 2165 1.000000000
4620 2166 1.000000000
4621 2166 1.000000000
4622 2167 1.000000000
4623 2167 1.000000000
4624 2168 1.000000000
4625 2168 1.000000000
4626 2169 1.000000000
4627 2169 1.000000000
4628 2170 1.000000000
4629 2170 1.000000000
4630 2171 1.000000000
4631 2171 1.000000000
4632 2172 1.000000000
4633 2172 1.000000000
4634 2173 1.000000000
4635 2173 1.000000000
4636 2174 1.000000000
4637 2174 1.000000000
4638 2175 1.000000000
4639 2175 1.000000000
4640 2176 1.000000000
4641 2176 1.000000000
4642 2177 1.000000000
4643 2177 1.000000000
4644 2178 1.000000000
4645 2178 1.000000000
4646 2179 1.000000000
4647 2179 1.000000000
4648 2180 1.000000000
4649 2180 1.000000000
4650 2181 1.000000000
4651 2181 1.000000000
4652 2182 1.000000000
4653 2182 1.000000000
4654 2183 1.000000000
4655 2183 1.000000000
4656 2184 1.000000000
4657 2184 1.000000000
4658 2185 1.000000000
4659 2185 1.000000000
4660 2186 1.000000000
4661 2186 1.000000000
4662 2187 1.000000000
4663 2187 1.000000000
4664 2188 1.000000000
4665 2188 1.000000000
4666 2189 1.000000000
4667 2189 1.000000000
4668 2190 1.000000000
4669 2190 1.000000000
4670 2191 1.000000000
4671 2191 1.000000000
4672 2192 1.000000000
4673 2192 1.000000000
4674 2193 1.000000000
4675 2193 1.000000000
4676 2194 1.000000000
4677 2194 1.000000000
4678 2195 1.000000000
4679 2195 1.000000000
4680 2196 1.000000000
4681 2196 1.000000000
4682 2197 1.000000000
4683 2197 1.000000000
4684 2198 1.000000000
4685 2198 1.000000000
4686 2199 1.000000000
4687 2199 1.000000000
4688 2200 1.000000000
4689 2200 1.000000000
4690 2201 1.000000000
4691 2201 1.000000000
4692 2202 1.000000000
4693 2202 1.000000000
4694 2203 1.000000000
4695 2203 1.000000000
4696 2204 1.000000000
4697 2204 1.000000000
4698 2205 1.000000000
4699 2205 1.000000000
4702 2206 1.000000000
4703 2206 1.000000000
4704 2207 1.000000000
4705 2207 1.000000000
4706 2208 1.000000000
4707 2208 1.000000000
4708 2209 1.000000000
4709 2209 1.000000000
4710 2210 1.000000000
4711 2210 1.000000000
4712 2211 1.000000000
4713 2211 1.000000000
4714 2212 1.000000000
4715 2212 1.000000000
4716 2213 1.000000000
4717 2213 1.000000000
4718 2214 1.000000000
4719 2214 1.000000000
4720 2215 1.000000000
4721 2215 1.000000000
4722 2216 1.000000000
4723 2216 1.000000000
4724 2217 1.000000000
4725 2217 1.000000000
4726 2218 1.000000000
4727 2218 1.000000000
4728 2219 1.000000000
4729 2219 1.000000000
4730 2220 1.000000000
4731 2220 1.000000000
4732 2221 1.000000000
4733 2221 1.000000000
4734 2222 1.000000000
4735 2222 1.000000000
4736 2223 1.000000000
4737 2223 1.000000000
4738 2224 1.000000000
4739 2224 1.000000000
4740 2225 1.000000000
4741 2225 1.000000000
4742 2226 1.000000000
4743 2226 1.000000000
4744 2227 1.000000000
4745 2227 1.000000000
4746 2228 1.000000000
4747 2228 1.000000000
4748 2229 1.000000000
4749 2229 1.000000000
4750 2230 1.000000000
4751 2230 1.000000000
4752 2231 1.000000000
4753 2231 1.000000000
4754 2232 1.000000000
4755 2232 1.000000000
4756 2233 1.000000000
4757 2233 1.000000000
4758 2234 1.000000000
4759 2234 1.000000000
4760 2235 1.000000000
4761 2235 1.000000000
4762 2236 1.000000000
4763 2236 1.000000000
4764 2237 1.000000000
4765 2237 1.000000000
4766 2238 1.000000000
4767 2238 1.000000000
4768 2239 1.000000000
4769 2239 1.000000000
4770 2240 1.000000000
4771 2240 1.000000000
4772 2241 1.000000000
4773 2241 1.000000000
4774 2242 1.000000000
4775 2242 1.000000000
4776 2243 1.000000000
4777 2243 1.000000000
4778 2244 1.000000000
4779 2244 1.000000000
4780 2245 1.000000000
4781 2245 1.000000000
4782 2246 1.000000000
4783 2246 1.000000000
4784 2247 1.000000000
4785 2247 1.000000000
4786 2248 1.000000000
4787 2248 1.000000000
4788 2249 1.000000000
4789 2249 1.000000000
4790 2250 1.000000000
4791 2250 1.000000000
4792 2251 1.000000000
4793 2251 1.000000000
4794 2252 1.000000000
4795 2252 1.000000000
4796 2253 1.000000000
4797 2253 1.000000000
4798 2254 1.000000000
4799 2254 1.000000000
4802 2206 1.000000000
4803 2206 1.000000000
4804 2207 1.000000000
4805 2207 1.000000000
4806 2208 1.000000000
4807 2208 1.000000000
4808 2209 1.000000000
4809 2209 1.000000000
4810 2210 1.000000000
4811 2210 1.000000000
4812 2211 1.000000000
4813 2211 1.000000000
4814 2212 1.000000000
4815 2212 1.000000000
4816 2213 1.000000000
4817 2213 1.000000000
4818 2214 1.000000000
4819 2214 1.000000000
4820 2215 1.000000000
4821 2215 1.000000000
4822 2216 1.000000000
4823 2216 1.000000000
4824 2217 1.000000000
4825 2217 1.000000000
4826 2218 1.000000000
4827 2218 1.000000000
4828 2219 1.000000000
4829 2219 1.000000000
4830 2220 1.000000000
4831 2220 1.000000000
4832 2221 1.000000000
4833 2221 1.000000000
4834 2222 1.000000000
4835 2222 1.000000000
4836 2223 1.000000000
4837 2223 1.000000000
4838 2224 1.000000000
4839 2224 1.000000000
4840 2225 1.000000000
4841 2225 1.000000000
4842 2226 1.000000000
4843 2226 1.000000000
4844 2227 1.000000000
4845 2227 1.000000000
4846 2228 1.000000000
4847 2228 1.000000000
4848 2229 1.000000000
4849 2229 1.000000000
4850 2230 1.000000000
4851 2230 1.000000000
4852 2231 1.000000000
4853 2231 1.000000000
4854 2232 1.000000000
4855 2232 1.000000000
4856 2233 1.000000000
4857 2233 1.000000000
4858 2234 1.000000000
4859 2234 1.000000000
4860 2235 1.000000000
4861 2235 1.000000000
4862 2236 1.000000000
4863 2236 1.000000000
4864 2237 1.000000000
4865 2237 1.000000000
4866 2238 1.000000000
4867 2238 1.000000000
4868 2239 1.000000000
4869 2239 1.000000000
4870 2240 1.000000000
4871 2240 1.000000000
4872 2241 1.000000000
4873 2241 1.000000000
4874 2242 1.000000000
4875 2242 1.000000000
4876 2243 1.000000000
4877 2243 1.000000000
4878 2244 1.000000000
4879 2244 1.000000000
4880 2245 1.000000000
4881 2245 1.000000000
4882 2246 1.000000000
4883 2246 1.000000000
4884 2247 1.000000000
4885 2247 1.000000000
4886 2248 1.000000000
4887 2248 1.000000000
4888 2249 1.000000000
4889 2249 1.000000000
4890 2250 1.000000000
4891 2250 1.000000000
4892 2251 1.000000000
4893 2251 1.000000000
4894 2252 1.000000000
4895 2252 1.000000000
4896 2253 1.000000000
4897 2253 1.000000000
4898 2254 1.000000000
4899 2254 1.000000000
4902 2255 1.000000000
4903 2255 1.000000000
4904 2256 1.000000000
4905 2256 1.000000000
4906 2257 1.000000000
4907 2257 1.000000000
4908 2258 1.000000000
4909 2258 1.000000000
4910 2259 1.000000000
4911 2259 1.000000000
4912 2260 1.000000000
4913 2260 1.000000000
4914 2261 1.000000000
4915 2261 1.000000000
4916 2262 1.000000000
4917 2262 1.000000000
4918 2263 1.000000000
4919 2263 1.000000000
4920 2264 1.000000000
4921 2264 1.000000000
4922 2265 1.000000000
4923 2265 1.000000000
4924 2266 1.000000000
4925 2266 1.000000000
4926 2267 1.000000000
4927 2267 1.000000000
4928 2268 1.000000000
4929 2268 1.000000000
4930 2269 1.000000000
4931 2269 1.000000000
4932 2270 1.000000000
4933 2270 1.000000000
4934 2271 1.000000000
4935 2271 1.000000000
4936 2272 1.000000000
4937 2272 1.000000000
4938 2273 1.000000000
4939 2273 1.000000000
4940 2274 1.000000000
4941 2274 1.000000000
4942 2275 1.000000000
4943 2275 1.000000000
4944 2276 1.000000000
4945 2276 1.000000000
4946 2277 1.000000000
4947 2277 1.000000000
4948 2278 1.000000000
4949 2278 1.000000000
4950 2279 1.000000000
4951 2279 1.000000000
4952 2280 1.000000000
4953 2280 1.000000000
4954 2281 1.000000000
4955 2281 1.000000000
4956 2282 1.000000000
4957 2282 1.000000000
4958 2283 1.000000000
4959 2283 1.000000000
4960 2284 1.000000000
4961 2284 1.000000000
4962 2285 1.000000000
4963 2285 1.000000000
4964 2286 1.000000000
4965 2286 1.000000000
4966 2287 1.000000000
4967 2287 1.000000000
4968 2288 1.000000000
4969 2288 1.000000000
4970 2289 1.000000000
4971 2289 1.000000000
4972 2290 1.000000000
4973 2290 1.000000000
4974 2291 1.000000000
4975 2291 1.000000000
4976 2292 1.000000000
4977 2292 1.000000000
4978 2293 1.000000000
4979 2293 1.000000000
4980 2294 1.000000000
4981 2294 1.000000000
4982 2295 1.000000000
4983 2295 1.000000000
4984 2296 1.000000000
4985 2296 1.000000000
4986 2297 1.000000000
4987 2297 1.000000000
4988 2298 1.000000000
4989 2298 1.000000000
4990 2299 1.000000000
4991 2299 1.000000000
4992 2300 1.000000000
4993 2300 1.000000000
4994 2301 1.000000000
4995 2301 1.000000000
4996 2302 1.000000000
4997 2302 1.000000000
4998 2303 1.000000000
4999 2303 1.000000000
5002 2255 1.000000000
5002 2304 1.000000000
5003 2255 1.000000000
5003 2304 1.000000000
5004 2256 1.000000000
5004 2305 1.000000000
5005 2256 1.000000000
5005 2305 1.000000000
5006 2257 1.000000000
5006 2306 1.000000000
5007 2257 1.000000000
5007 2306 1.000000000
5008 2258 1.000000000
5008 2307 1.000000000
5009 2258 1.000000000
5009 2307 1.000000000
5010 2259 1.000000000
5010 2308 1.000000000
5011 2259 1.000000000
5011 2308 1.000000000
5012 2260 1.000000000
5012 2309 1.000000000
5013 2260 1.000000000
5013 2309 1.000000000
5014 2261 1.000000000
5014 2310 1.000000000
5015 2261 1.000000000
5015 2310 1.000000000
5016 2262 1.000000000
5016 2311 1.000000000
5017 2262 1.000000000
5017 2311 1.000000000
5018 2263 1.000000000
5018 2312 1.000000000
5019 2263 1.000000000
5019 2312 1.000000000
5020 2264 1.000000000
5020 2313 1.000000000
5021 2264 1.000000000
5021 2313 1.000000000
5022 2265 1.000000000
5022 2314 1.000000000
5023 2265 1.000000000
5023 2314 1.000000000
5024 2266 1.000000000
5024 2315 1.000000000
5025 2266 1.000000000
5025 2315 1.000000000
5026 2267 1.000000000
5026 2316 1.000000000
5027 2267 1.000000000
5027 2316 1.000000000
5028 2268 1.000000000
5028 2317 1.000000000
5029 2268 1.000000000
5029 2317 1.000000000
5030 2269 1.000000000
5030 2318 1.000000000
5031 2269 1.000000000
5031 2318 1.000000000
5032 2270 1.000000000
5032 2319 1.000000000
5033 2270 1.000000000
5033 2319 1.000000000
5034 2271 1.000000000
5034 2320 1.000000000
5035 2271 1.000000000
5035 2320 1.000000000
5036 2272 1.000000000
5036 2321 1.000000000
5037 2272 1.000000000
5037 2321 1.000000000
5038 2273 1.000000000
5038 2322 1.000000000
5039 2273 1.000000000
5039 2322 1.000000000
5040 2274 1.000000000
5040 2323 1.000000000
5041 2274 1.000000000
5041 2323 1.000000000
5042 2275 1.000000000
5042 2324 1.000000000
5043 2275 1.000000000
5043 2324 1.000000000
5044 2276 1.000000000
5044 2325 1.000000000
5045 2276 1.000000000
5045 2325 1.000000000
5046 2277 1.000000000
5046 2326 1.000000000
5047 2277 1.000000000
5047 2326 1.000000000
5048 2278 1.000000000
5048 2327 1.000000000
5049 2278 1.000000000
5049 2327 1.000000000
5050 2279 1.000000000
5050 2328 1.000000000
5051 2279 1.000000000
5051 2328 1.000000000
5052 2280 1.000000000
5052 2329 1.000000000
5053 2280 1.000000000
5053 2329 1.000000000
5054 2281 1.000000000
5054 2330 1.000000000
5055 2281 1.000000000
5055 2330 1.000000000
5056 2282 1.000000000
5056 2331 1.000000000
5057 2282 1.000000000
5057 2331 1.000000000
5058 2283 1.000000000
5058 2332 1.000000000
5059 2283 1.000000000
5059 2332 1.000000000
5060 2284 1.000000000
5060 2333 1.000000000
5061 2284 1.000000000
5061 2333 1.000000000
5062 2285 1.000000000
5062 2334 1.000000000
5063 2285 1.000000000
5063 2334 1.000000000
5064 2286 1.000000000
5064 2335 1.000000000
5065 2286 1.000000000
5065 2335 1.000000000
5066 2287 1.000000000
5066 2336 1.000000000
5067 2287 1.000000000
5067 2336 1.000000000
5068 2288 1.000000000
5068 2337 1.000000000
5069 2288 1.000000000
5069 2337 1.000000000
5070 2289 1.000000000
5070 2338 1.000000000
5071 2289 1.000000000
5071 2338 1.000000000
5072 2290 1.000000000
5072 2339 1.000000000
5073 2290 1.000000000
5073 2339 1.000000000
5074 2291 1.000000000
5074 2340 1.000000000
5075 2291 1.000000000
5075 2340 1.000000000
5076 2292 1.000000000
5076 2341 1.000000000
5077 2292 1.000000000
5077 2341 1.000000000
5078 2293 1.000000000
5078 2342 1.000000000
5079 2293 1.000000000
5079 2342 1.000000000
5080 2294 1.000000000
5080 2343 1.000000000
5081 2294 1.000000000
5081 2343 1.000000000
5082 2295 1.000000000
5082 2344 1.000000000
5083 2295 1.000000000
5083 2344 1.000000000
5084 2296 1.000000000
5084 2345 1.000000000
5085 2296 1.000000000
5085 2345 1.000000000
5086 2297 1.000000000
5086 2346 1.000000000
5087 2297 1.000000000
5087 2346 1.000000000
5088 2298 1.000000000
5088 2347 1.000000000
5089 2298 1.000000000
5089 2347 1.000000000
5090 2299 1.000000000
5090 2348 1.000000000
5091 2299 1.000000000
5091 2348 1.000000000
5092 2300 1.000000000
5092 2349 1.000000000
5093 2300 1.000000000
5093 2349 1.000000000
5094 2301 1.000000000
5094 2350 1.000000000
5095 2301 1.000000000
5095 2350 1.000000000
5096 2302 1.000000000
5096 2351 1.000000000
5097 2302 1.000000000
5097 2351 1.000000000
5098 2303 1.000000000
5098 2352 1.000000000
5099 2303 1.000000000
5099 2352 1.000000000
5102 2304 1.000000000
5102 2353 1.000000000
5103 2304 1.000000000
5103 2353 1.000000000
5104 2305 1.000000000
5104 2354 1.000000000
5105 2305 1.000000000
5105 2354 1.000000000
5106 2306 1.000000000
5106 2355 1.000000000
5107 2306 1.000000000
5107 2355 1.000000000
5108 2307 1.000000000
5108 2356 1.000000000
5109 2307 1.000000000
5109 2356 1.000000000
5110 2308 1.000000000
5110 2357 1.000000000
5111 2308 1.000000000
5111 2357 1.000000000
5112 2309 1.000000000
5112 2358 1.000000000
5113 2309 1.000000000
5113 2358 1.000000000
5114 2310 1.000000000
5114 2359 1.000000000
5115 2310 1.000000000
5115 2359 1.000000000
5116 2311 1.000000000
5116 2360 1.000000000
5117 2311 1.000000000
5117 2360 1.000000000
5118 2312 1.000000000
5118 2361 1.000000000
5119 2312 1.000000000
5119 2361 1.000000000
5120 2313 1.000000000
5120 2362 1.000000000
5121 2313 1.000000000
5121 2362 1.000000000
5122 2314 1.000000000
5122 2363 1.000000000
5123 2314 1.000000000
5123 2363 1.000000000
5124 2315 1.000000000
5124 2364 1.000000000
5125 2315 1.000000000
5125 2364 1.000000000
5126 2316 1.000000000
5126 2365 1.000000000
5127 2316 1.000000000
5127 2365 1.000000000
5128 2317 1.000000000
5128 2366 1.000000000
5129 2317 1.000000000
5129 2366 1.000000000
5130 2318 1.000000000
5130 2367 1.000000000
5131 2318 1.000000000
5131 2367 1.000000000
5132 2319 1.000000000
5132 2368 1.000000000
5133 2319 1.000000000
5133 2368 1.000000000
5134 2320 1.000000000
5134 2369 1.000000000
5135 2320 1.000000000
5135 2369 1.000000000
5136 2321 1.000000000
5136 2370 1.000000000
5137 2321 1.000000000
5137 2370 1.000000000
5138 2322 1.000000000
5138 2371 1.000000000
5139 2322 1.000000000
5139 2371 1.000000000
5140 2323 1.000000000
5140 2372 1.000000000
5141 2323 1.000000000
5141 2372 1.000000000
5142 2324 1.000000000
5142 2373 1.000000000
5143 2324 1.000000000
5143 2373 1.000000000
5144 2325 1.000000000
5144 2374 1.000000000
5145 2325 1.000000000
5145 2374 1.000000000
5146 2326 1.000000000
5146 2375 1.000000000
5147 2326 1.000000000
5147 2375 1.000000000
5148 2327 1.000000000
5148 2376 1.000000000
5149 2327 1.000000000
5149 2376 1.000000000
5150 2328 1.000000000
5150 2377 1.000000000
5151 2328 1.000000000
5151 2377 1.000000000
5152 2329 1.000000000
5152 2378 1.000000000
5153 2329 1.000000000
5153 2378 1.000000000
5154 2330 1.000000000
5154 2379 1.000000000
5155 2330 1.000000000
5155 2379 1.000000000
5156 2331 1.000000000
5156 2380 1.000000000
5157 2331 1.000000000
5157 2380 1.000000000
5158 2332 1.000000000
5158 2381 1.000000000
5159 2332 1.000000000
5159 2381 1.000000000
5160 2333 1.000000000
5160 2382 1.000000000
5161 2333 1.000000000
5161 2382 1.000000000
5162 2334 1.000000000
5162 2383 1.000000000
5163 2334 1.000000000
5163 2383 1.000000000
5164 2335 1.000000000
5164 2384 1.000000000
5165 2335 1.000000000
5165 2384 1.000000000
5166 2336 1.000000000
5166 2385 1.000000000
5167 2336 1.000000000
5167 2385 1.000000000
5168 2337 1.000000000
5168 2386 1.000000000
5169 2337 1.000000000
5169 2386 1.000000000
5170 2338 1.000000000
5170 2387 1.000000000
5171 2338 1.000000000
5171 2387 1.000000000
5172 2339 1.000000000
5172 2388 1.000000000
5173 2339 1.000000000
5173 2388 1.000000000
5174 2340 1.000000000
5174 2389 1.000000000
5175 2340 1.000000000
5175 2389 1.000000000
5176 2341 1.000000000
5176 2390 1.000000000
5177 2341 1.000000000
5177 2390 1.000000000
5178 2342 1.000000000
5178 2391 1.000000000
5179 2342 1.000000000
5179 2391 1.000000000
5180 2343 1.000000000
5180 2392 1.000000000
5181 2343 1.000000000
5181 2392 1.000000000
5182 2344 1.000000000
5182 2393 1.000000000
5183 2344 1.000000000
5183 2393 1.000000000
5184 2345 1.000000000
5184 2394 1.000000000
5185 2345 1.000000000
5185 2394 1.000000000
5186 2346 1.000000000
5186 2395 1.000000000
5187 2346 1.000000000
5187 2395 1.000000000
5188 2347 1.000000000
5188 2396 1.000000000
5189 2347 1.000000000
5189 2396 1.000000000
5190 2348 1.000000000
5190 2397 1.000000000
5191 2348 1.000000000
5191 2397 1.000000000
5192 2349 1.000000000
5192 2398 1.000000000
5193 2349 1.000000000
5193 2398 1.000000000
5194 2350 1.000000000
5194 2399 1.000000000
5195 2350 1.000000000
5195 2399 1.000000000
5196 2351 1.000000000
5196 2400 1.000000000
5197 2351 1.000000000
